@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 9\nSize of the tree: 11\n','Number of leaves: 4\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 7\n','Number of leaves: 12\nSize of the tree: 15\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

solar-flare,8,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.00252,0.019176,51.997916,362.166979,1.115669,0.626888,0.488781,0.010525,0.005914,0.004611,-11.79362,-0.111261,-1057.089439,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.014,0,0.015625,0,15.625,0,253355,130974,17392,100,34.27673,?,-1,?,?,?
solar-flare,8,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.001002,0.00578,20.66732,109.167473,1.115669,0.233693,0.881976,0.010525,0.002205,0.008321,-8.334997,-0.078632,-747.085083,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.017,0.001,0.03125,0,31.25,0,237663,130974,17392,100,33.647799,?,-1,?,?,?
solar-flare,8,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.00506,0.034854,104.411378,658.257435,1.115669,1.337415,-0.221746,0.010525,0.012617,-0.002092,-19.894836,-0.187687,-1783.220193,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.016,0.001,0.015625,0,15.625,0,249739,130974,17392,100,34.27673,?,-1,?,?,?
solar-flare,9,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,107,0,0,100,0,0,1,0.001462,0.009581,30.147689,180.754112,1.127369,0.349955,0.777414,0.010536,0.003271,0.007266,-9.442436,-0.088247,-837.563799,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.012,0.001,0.015625,0,15.625,0,254376,130841,17525,100,33.64486,?,-1,?,?,?
solar-flare,9,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006483,0.076353,62.796695,97.078608,8.866678,6.514525,2.352153,0.082866,0.060883,0.021983,-0.208979,-0.001953,-2.356899,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.999912,0.995327,?,0.990654,0.01,0.001,0,0,0,0,213132,130841,17525,99.065421,33.64486,?,-1,?,?,?
solar-flare,9,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.008862,0.073718,85.837985,93.72866,8.866678,4.200967,4.665711,0.082866,0.039261,0.043605,-14.063562,-0.131435,-158.61139,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.971698,0.992726,?,0.990654,0.012,0.001,0.015625,0,15.625,0,241370,130841,17525,100,34.579439,?,-1,?,?,?
solar-flare,9,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.008215,0.080251,79.576491,102.034856,8.866678,1074.486523,-1065.619845,0.082866,10.04193,-9.959064,-11.104011,-0.103776,-125.233047,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.471698,0.990118,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.471698,0.980952,?,0.990654,0.01,0.001,0.015625,0,15.625,0,175722,130841,17525,99.065421,34.267913,?,-1,?,?,?
solar-flare,9,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.010431,0.086478,101.041299,109.952082,8.866678,7.998097,0.868581,0.082866,0.074749,0.008118,-12.393826,-0.11583,-139.779811,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.971698,0.992726,?,0.990654,0.01,0.001,0.015625,0,15.625,0,233639,130841,17525,99.065421,34.267913,?,-1,?,?,?
solar-flare,9,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.009272,0.077579,89.643957,98.465759,10.866678,1074.752414,-1063.885735,0.101558,10.044415,-9.942857,-17.458654,-0.163165,-160.662286,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.981132,0.999823,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.976636,0.990566,?,0.990654,0.011,0.001,0.015625,0,15.625,0,234228,130841,17525,99.065421,34.267913,?,-1,?,?,?
solar-flare,9,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.00059,0.00268,12.17471,50.620283,1.115669,0.13617,0.979499,0.010525,0.001285,0.009241,-3.848903,-0.03631,-344.986052,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.012,0,0.015625,0,15.625,0,269473,130974,17392,100,33.333333,?,-1,?,?,?
solar-flare,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.000692,0.004435,14.276389,83.766953,1.115669,0.161135,0.954534,0.010525,0.00152,0.009005,-5.372828,-0.050687,-481.579044,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.011,0.001,0.015625,0,15.625,0,260379,130974,17392,100,33.333333,?,-1,?,?,?
solar-flare,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.00117,0.006275,24.148442,118.515294,1.115669,0.273492,0.842177,0.010525,0.00258,0.007945,-10.380963,-0.097934,-930.469756,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.011,0.001,0.015625,0,15.625,0,255709,130974,17392,100,33.333333,?,-1,?,?,?
solar-flare,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.005117,0.029628,105.583977,559.560233,1.115669,1.298018,-0.182349,0.010525,0.012245,-0.00172,-24.476161,-0.230907,-2193.854906,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.011,0.001,0.015625,0,15.625,0,255116,130974,17392,100,34.90566,?,-1,?,?,?
solar-flare,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,107,0,0,100,0,0,1,0.001841,0.010729,37.940712,202.411426,1.127369,0.440286,0.687083,0.010536,0.004115,0.006421,-12.189405,-0.11392,-1081.225663,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.012,0,0.015625,0,15.625,0,262335,130841,17525,100,34.267913,?,-1,?,?,?
solar-flare,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.008537,0.073604,82.695351,93.583001,8.866678,4.089844,4.776835,0.082866,0.038223,0.044643,-11.478385,-0.107275,-129.455296,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.971786,0.993505,?,0.990654,0.011,0.001,0.015625,0,15.625,0,231882,130841,17525,100,34.579439,?,-1,?,?,?
solar-flare,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.009766,0.079352,94.598441,100.891688,8.866678,6.172018,2.69466,0.082866,0.057682,0.025184,-18.604338,-0.173872,-209.823086,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.97161,0.992259,?,0.990654,0.011,0.001,0.015625,0,15.625,0,210243,130841,17525,99.065421,34.579439,?,-1,?,?,?
solar-flare,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,105,2,0,98.130841,1.869159,0,-0.009434,0.013556,0.096631,131.30847,122.861363,8.866678,9.055337,-0.188659,0.082866,0.084629,-0.001763,-23.243537,-0.217229,-262.144815,0.990566,105,1,1,0,0,0.009434,1,0.990566,0.990566,0.990566,-0.009434,0.933962,0.999365,0.981308,0.990742,0.009258,0.018692,0.981308,0.981308,0.981308,-0.009434,0.933962,0.991193,0.495283,0.981308,0.011,0,0.015625,0,15.625,0,219151,130841,17525,99.065421,34.267913,?,-1,?,?,?
solar-flare,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.010423,0.08636,100.957353,109.801484,8.866678,1075.176522,-1066.309844,0.082866,10.048379,-9.965513,-16.953821,-0.158447,-191.208258,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.462264,0.989933,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.462308,0.980768,?,0.990654,0.009,0.001,0.015625,0,15.625,0,167589,130841,17525,99.065421,33.956386,?,-1,?,?,?
solar-flare,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007221,0.075435,69.818287,95.744826,10.866678,1074.233181,-1063.366503,0.101558,10.039562,-9.938005,-10.420073,-0.097384,-95.890137,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.995327,0.990742,?,0.990654,0.01,0.013,0.015625,0,15.625,0,243865,130841,17525,99.065421,33.64486,?,-1,?,?,?
solar-flare,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.002065,0.021134,42.62142,399.142453,1.115669,0.54131,0.574359,0.010525,0.005107,0.005418,-6.709979,-0.063302,-601.43095,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.011,0.001,0,0,0,0,233744,130974,17392,100,33.647799,?,-1,?,?,?
solar-flare,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.00086,0.009112,17.748935,172.097732,1.115669,0.207655,0.908014,0.010525,0.001959,0.008566,-3.443287,-0.032484,-308.629776,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.011,0.001,0,0,0,0,263103,130974,17392,100,33.647799,?,-1,?,?,?
solar-flare,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.001837,0.011506,37.909624,217.297831,1.115669,0.438232,0.677437,0.010525,0.004134,0.006391,-10.212397,-0.096343,-915.36076,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.011,0,0,0,0,0,249438,130974,17392,100,34.27673,?,-1,?,?,?
solar-flare,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20200424.0238,960,106,106,0,0,100,0,0,1,0.000384,0.00232,7.916704,43.808628,1.115669,0.08869,1.02698,0.010525,0.000837,0.009688,-2.063145,-0.019464,-184.924444,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.012,0.001,0,0,0,0,258460,130974,17392,100,33.333333,?,-1,?,?,?
solar-flare,1,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.000183,0.001026,3.772989,19.349534,1.127369,0.042507,1.084862,0.010536,0.000397,0.010139,0.720823,0.006737,63.938515,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.227,0.001,0.21875,0,218.75,0,185403,130841,17525,100,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,1,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006524,0.078662,63.190662,100.014479,8.866678,8.6709,0.195778,0.082866,0.081036,0.00183,-1.819673,-0.017006,-20.522603,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.971698,0.992726,?,0.990654,0.179,0,0.1875,0,187.5,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,1,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007656,0.079177,74.154434,100.669303,8.866678,9.088558,-0.22188,0.082866,0.08494,-0.002074,-10.026428,-0.093705,-113.07987,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.924528,0.99927,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.924616,0.9911,?,0.990654,0.171,0,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,1,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007319,0.079565,70.895635,101.16287,8.866678,17.293531,-8.426853,0.082866,0.161622,-0.078756,-6.516117,-0.060898,-73.48994,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.783019,0.997732,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.783636,0.988958,?,0.990654,0.222,0,0.203125,0,203.125,0,185403,130841,17525,99.065421,33.64486,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,1,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006238,0.076018,60.422951,96.652148,8.866678,4.868406,3.998272,0.082866,0.045499,0.037367,1.712642,0.016006,19.315482,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.172,0.001,0.140625,0,140.625,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,1,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007262,0.074602,70.210892,94.686872,10.866678,10.018307,0.848371,0.101558,0.093629,0.007929,-6.962298,-0.065068,-64.070155,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.999912,0.995327,?,0.990654,0.137,0,0.140625,0,140.625,0,157494,130841,17525,99.065421,34.267913,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,1,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.001056,0.006607,21.797417,124.777418,1.115669,0.248476,0.867193,0.010525,0.002344,0.008181,-7.677785,-0.072432,-688.177663,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.17,0,0.15625,0,156.25,0,157627,130974,17392,100,33.962264,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,1,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000538,0.004017,11.094717,75.871329,1.115669,0.12537,0.990299,0.010525,0.001183,0.009342,-2.882787,-0.027196,-258.390874,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.169,0.001,0.140625,0.015625,140.625,15.625,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,1,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000135,0.000842,2.783165,15.909361,1.115669,0.031043,1.084626,0.010525,0.000293,0.010232,0.488754,0.004611,43.808111,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.179,0,0.15625,0,156.25,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,1,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.001785,0.014665,36.842003,276.960517,1.115669,0.437376,0.678293,0.010525,0.004126,0.006399,-9.742387,-0.091909,-873.232715,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.225,0.001,0.21875,0,218.75,0,185536,130974,17392,100,33.962264,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,2,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.000956,0.006312,19.697936,119.080254,1.127369,0.226861,0.900508,0.010536,0.00212,0.008416,-6.063754,-0.056671,-537.867599,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.172,0,0.15625,0,156.25,0,157494,130841,17525,100,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006969,0.078896,67.506693,100.311942,8.866678,8.824872,0.041806,0.082866,0.082475,0.000391,-5.127658,-0.047922,-57.830657,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.971698,0.992726,?,0.990654,0.172,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.008361,0.081806,80.991,104.01223,8.866678,17.930695,-9.064016,0.082866,0.167577,-0.08471,-8.954621,-0.083688,-100.991833,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.867925,0.998684,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.867925,0.989973,?,0.990654,0.096,0,0.09375,0,93.75,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006432,0.076059,62.30598,96.704405,8.866678,4.918781,3.947897,0.082866,0.04597,0.036896,-0.009284,-0.000087,-0.104702,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.990566,0.99524,?,0.990654,0.174,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006954,0.078855,67.361901,100.260015,8.866678,8.986785,-0.120106,0.082866,0.083989,-0.001122,-4.850954,-0.045336,-54.709937,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.943396,0.999458,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.943308,0.991286,?,0.990654,0.168,0,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.00841,0.077045,81.304842,97.788502,10.866678,10.732528,0.13415,0.101558,0.100304,0.001254,-12.918424,-0.120733,-118.881074,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.990566,0.99524,?,0.990654,0.155,0.001,0.140625,0.015625,140.625,15.625,157494,130841,17525,99.065421,34.267913,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000303,0.002173,6.243709,41.035304,1.115669,0.070047,1.045622,0.010525,0.000661,0.009864,-1.706988,-0.016104,-153.001313,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.223,0,0.21875,0,218.75,0,185536,130974,17392,100,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,2,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000935,0.00858,19.303367,162.049873,1.115669,0.224099,0.89157,0.010525,0.002114,0.008411,-4.726286,-0.044588,-423.627935,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.175,0.001,0.171875,0,171.875,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000685,0.005072,14.138442,95.788664,1.115669,0.161077,0.954592,0.010525,0.00152,0.009006,-2.770814,-0.02614,-248.354484,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.179,0,0.1875,0,187.5,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,2,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000288,0.001823,5.94592,34.42592,1.115669,0.066501,1.049168,0.010525,0.000627,0.009898,-0.506277,-0.004776,-45.378803,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.177,0,0.15625,0,156.25,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,3,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.001314,0.008892,27.092144,167.767881,1.127369,0.314471,0.812899,0.010536,0.002939,0.007597,-7.90946,-0.07392,-701.585584,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.182,0,0.140625,0,140.625,0,157494,130841,17525,100,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,3,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006402,0.07508,61.900468,95.29387,10.866678,10.151064,0.715614,0.101558,0.09487,0.006688,-1.00177,-0.009362,-9.218733,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.184,0.001,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,3,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006755,0.078609,65.426772,99.947143,8.866678,8.321734,0.544945,0.082866,0.077773,0.005093,-4.294604,-0.040136,-48.435321,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.971698,0.999733,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.97161,0.992259,?,0.990654,0.169,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,3,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007631,0.078855,73.920847,100.259237,8.866678,7.234679,1.631999,0.082866,0.067614,0.015252,-10.260963,-0.095897,-115.724997,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.95283,0.999551,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.952918,0.992078,?,0.990654,0.211,0,0.1875,0,187.5,0,185403,130841,17525,99.065421,33.956386,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,3,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007106,0.07939,68.835189,100.940355,8.866678,17.710169,-8.84349,0.082866,0.165516,-0.082649,-5.041823,-0.04712,-56.862595,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.783019,0.99773,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.783019,0.988795,?,0.990654,0.125,0.001,0.109375,0,109.375,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
